step,is_surprise,best_err,z,z_thresh_eff,ema_err,sigma,ratio,plasticity,dominance,state_entropy,spectral_entropy,spectral_flatness,status,fatigue,surprise_rate_ema,hipp_bank,hipp_sim,hipp_chi,hipp_write,lr_scale_raw,lr_scale_eff,thermo_energy,thermo_rho,thermo_temp,thermo_lambda,ts_err,ts_expl,ts_cond
84,False,0.07122232764959335,1.3614909657615986,1.367233860861362,0.030071175157242936,0.030225064673367885,2.7715099715099716,0.0,0.8406736254692078,0.21553418551776612,,,GREEN: NOMINAL,0.99,0.07466754890205908,INCIDENT,,0.0,False,0.35,0.35,5.12919479883391,1.2834728513072704,4.6909740810777905,0.9893263119315902,,,
85,True,0.15202629566192627,3.8749210903372986,1.3662042779354515,0.03019313027774762,0.031441457140375856,2.7820196175287557,0.02831354468477563,0.8436163067817688,0.2142398356272831,,,GREEN: NOMINAL,1.0,0.07559288135315702,INCIDENT,0.12540000677108765,0.07252673839344123,False,0.35,0.3309617311717217,5.15154305091092,1.283672814853584,4.7064253770239,0.9893163137542744,,,
86,True,0.11414870619773865,2.58567225758633,1.3651881027976132,0.030277085853667608,0.03243706548577174,2.7923367361208222,0.04222510974698512,0.8462021350860596,0.21320451694127385,,,GREEN: NOMINAL,1.0,0.07651728847180386,INCIDENT,0.12479999661445618,0.07239630548127714,False,0.35,0.33099596981116475,5.042982354034891,1.2838727695610648,4.721104108172705,0.9893063160189004,,,
87,False,0.05312672629952431,0.6902636692306944,1.3641852940528696,0.030299935494113465,0.0330696686251089,2.827938194784311,0.0,0.8486496806144714,0.21229877519362328,,,GREEN: NOMINAL,0.995,0.07644077118333206,INCIDENT,,0.0,False,0.35,0.35,4.786618383794315,1.284072693935531,4.73504890276407,0.9892963198001771,,,
88,True,0.14972001314163208,3.5398402340261943,1.3631821788580665,0.030419355571760984,0.03370227176444605,2.837744215047804,0.02784425234476079,0.8506473302841187,0.21197553383197526,,,GREEN: NOMINAL,1.0,0.07736433041214873,INCIDENT,0.1340000033378601,0.07442227476223337,False,0.35,0.3304641528749137,4.8115464282722025,1.2842726219872829,4.748296457625866,0.9892863233975895,,,
89,True,0.09156200289726257,1.6510456687351938,1.3621923818711028,0.030480498219086487,0.03699564817305654,2.8473738414006178,0.03551599257966887,0.8524734377861023,0.21178123852286215,,,GREEN: NOMINAL,1.0,0.07828696608173658,INCIDENT,0.13580000400543213,0.07482524222834695,False,0.35,0.3303583739150589,4.644779317207366,1.2844725215623916,4.760881634744573,0.9892763284188341,,,
90,False,0.04065263643860817,0.2527934817768034,1.361215862573917,0.03049067035730601,0.04019868712546304,2.8823287106961417,0.0,0.8530203104019165,0.2127274095370523,,,GREEN: NOMINAL,0.995,0.07820867911565484,INCIDENT,,0.0,False,0.35,0.35,4.428868123615085,1.2846723669228446,4.772837553007344,0.9892663361508114,,,
91,True,0.11476437002420425,2.0377473490925775,1.3602389784270612,0.03057494405697291,0.041314948099292814,2.8914744505681433,0.02538471586087793,0.8523972034454346,0.2146677865110697,,,GREEN: NOMINAL,1.0,0.07913047043653919,INCIDENT,0.13860000669956207,0.07545642211456416,False,0.35,0.3301926891949269,4.33873648417501,1.2848721817510855,4.784195675356976,0.9892563454093993,,,
92,False,0.07135926187038422,0.9622743212333297,1.3592753249707794,0.03061572837478632,0.042340871616918595,2.926112396244387,0.0,0.8511699438095093,0.21716683040663642,,,GREEN: NOMINAL,0.995,0.07905133996610265,INCIDENT,,0.0,False,0.35,0.35,4.152555449211464,1.2850719130936596,4.7949858915891275,0.9892463588422706,,,
93,True,0.15214550495147705,2.838047125167693,1.3583112793706984,0.03073725815136301,0.042778798746317626,2.934789938633758,0.024681333128612006,0.8483375310897827,0.2210911505257234,,,GREEN: NOMINAL,1.0,0.07997228862613655,INCIDENT,0.14239999651908875,0.07632154483923488,False,0.35,0.3299655944797008,4.168455711731792,1.2852716528397952,4.805236597009671,0.9892363718549638,,,
94,True,0.1476794183254242,2.708903348860746,1.3573604180404935,0.03085420031153707,0.043126388419512655,2.9433155080213904,0.03361666141497524,0.8447751998901367,0.2256157585061219,,,GREEN: NOMINAL,1.0,0.08089231633751041,INCIDENT,0.14000000059604645,0.07577400415833996,False,0.35,0.3301093239084358,4.168178356450558,1.2854713924416192,4.814974767159187,0.9892263848748726,,,
95,False,0.03517935425043106,0.09213990951711377,1.3564227017509578,0.03085852546547596,0.04689421562924981,2.977341086825747,0.0,0.8409159779548645,0.23038800669695397,,,GREEN: NOMINAL,0.995,0.0808114240211729,INCIDENT,,0.0,False,0.35,0.35,3.993905856985215,1.2856710235564233,4.8242260288012275,0.9892164033191324,,,
